STU_ID,SCH_ID,F3ERN2011,F3C02,BYTXCSTD,BYSES1,female,no_parent,moth_ed_1,moth_ed_2,moth_ed_3,moth_ed_4,moth_ed_5,moth_ed_6,moth_ed_7,moth_ed_8,region_1,region_2,region_3,region_4,high_school_grad,ged,Other,Asian,Black,Hispanic,White,post_sec_edu,income_log
195228,1952,28000,40,55.27,-0.07,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,10.23995979
195229,1952,68000,35,44.42,-0.25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,11.12726298
195232,1952,42000,40,55.92,0.17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4,10.6454249
195233,1952,10000,40,42.06,-0.88,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,9.210340372
196101,1961,17000,30,51.33,0.04,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,9.740968623
196103,1961,15000,40,44.18,0.55,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,9.61580548
196106,1961,38000,45,55.67,0.63,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,10.54534144
196116,1961,31000,40,44.7,-0.86,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,10.34174248
196118,1961,49000,40,57.85,0.86,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,4,10.79957558
196123,1961,24000,70,33.68,0.18,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,10.08580911
196204,1962,24000,60,54.84,-0.34,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,10.08580911
196214,1962,46000,40,53.42,0.31,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.73639668
196216,1962,26000,40,54.03,0.52,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.16585182
196223,1962,16000,32,59.26,-1.17,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9.680344001
196225,1962,18000,40,77.67,1.3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,8,9.798127037
196230,1962,18000,32,44.17,-0.16,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,9.798127037
197106,1971,40000,55,59.06,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.59663473
197107,1971,48000,45,44.81,0.31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,4,10.77895629
197110,1971,26000,37,52.22,0.63,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6,10.16585182
197114,1971,35000,55,65.53,0.43,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6,10.46310334
197116,1971,19500,38,49.4,0.02,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,9.878169745
197117,1971,20000,40,61.66,1.21,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4,9.903487553
197120,1971,27000,40,60.64,0.42,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,10.20359214
197202,1972,15000,37,59.28,0.06,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,9.61580548
197205,1972,22000,40,42.6,0.84,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,9.998797732
197211,1972,11000,50,51.48,0.69,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9.305650552
197215,1972,42000,36,64.67,0.05,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,10.6454249
197216,1972,20000,42,58.06,1.24,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4,9.903487553
197218,1972,36000,45,63.84,0.37,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,10.49127422
197219,1972,9000,40,61.18,0.96,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4,9.104979856
197220,1972,16000,20,60.82,0.9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9.680344001
198101,1981,16000,40,47.07,0.45,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9.680344001
198105,1981,7000,50,56.87,0.25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,6,8.853665428
198107,1981,24000,40,49.02,0.08,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,10.08580911
198110,1981,60000,45,52.75,0.57,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,11.00209984
198111,1981,50000,50,39.25,0.55,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.81977828
198125,1981,53000,40,61.52,0.36,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4,10.87804719
198132,1981,32000,50,54.63,1.39,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,10.37349118
198201,1982,50000,50,47.97,0.59,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.81977828
198207,1982,10000,70,51.75,0.58,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,9.210340372
198213,1982,20000,40,62.55,0.2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,6,9.903487553
198217,1982,30000,28,56.27,-1.01,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,10.30895266
198218,1982,30000,40,53.61,0.71,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.30895266
198219,1982,22000,40,38.82,-0.86,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,9.998797732
198224,1982,36000,45,52.87,-0.58,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,10.49127422
198225,1982,20000,45,48.51,-0.23,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,9.903487553
199102,1991,28000,25,39.97,0.87,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,4,10.23995979
199103,1991,35000,40,55.12,0.41,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6,10.46310334
199108,1991,34000,40,49.77,-0.08,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.4341158
199109,1991,36000,50,63.27,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.49127422
199112,1991,35000,40,47.08,0.37,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.46310334
199114,1991,39000,38,45.15,0.08,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.57131693
199117,1991,9500,20,56.33,0.42,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,9.159047078
199118,1991,70000,50,40.39,-0.46,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,11.15625052
199124,1991,14000,55,53.93,0.45,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,9.546812609
199126,1991,38000,48,52.09,0.65,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,10.54534144
199129,1991,26000,40,49.32,-0.31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,10.16585182
199209,1992,22000,40,54.3,0.06,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,9.998797732
199213,1992,45000,40,65.19,0.94,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,10.71441777
199218,1992,55000,36,50.13,-0.47,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,10.91508846
199220,1992,65000,70,64.53,0.87,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,11.08214255
199223,1992,19000,37,58.63,-0.3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,9.852194258
199229,1992,50000,38,59.14,0.91,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,6,10.81977828
200107,2001,16000,25,52.65,-0.46,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,9.680344001
200117,2001,10000,40,53.03,-0.49,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,9.210340372
200121,2001,15000,45,65.79,0.74,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,9.61580548
200125,2001,50000,40,65.89,1.28,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,10.81977828
200127,2001,13000,24,54.52,-0.96,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,9.472704636
200128,2001,56000,40,44.88,0.75,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,10.93310697
200133,2001,48000,40,58.04,-1.04,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,10.77895629
201102,2011,12000,35,45.25,0.04,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,9.392661929
201104,2011,16000,75,57.82,-0.82,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9.680344001
201105,2011,37000,60,59.75,-0.44,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.51867319
201106,2011,25000,40,49.36,-0.14,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.1266311
201108,2011,52000,50,40.99,0.03,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.858999
201111,2011,63000,40,65.06,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,11.05089001
201114,2011,37000,40,49.35,0.71,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2,10.51867319
201117,2011,30000,60,53.27,-0.21,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.30895266
201120,2011,6000,40,41.04,0.55,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,8.699514748
201121,2011,5000,10,50.44,0.2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,8.517193191
201126,2011,25000,40,62.59,0.01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,10.1266311
201203,2012,9000,32,44.83,-1.02,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,9.104979856
201210,2012,30000,90,40.09,-1.41,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,10.30895266
201214,2012,10000,40,38.1,-0.78,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,9.210340372
201219,2012,65000,45,46.54,-0.85,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4,11.08214255
201220,2012,37000,40,44.19,0.22,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4,10.51867319
201221,2012,34000,45,33.34,-0.74,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.4341158
201223,2012,44000,50,28.21,-0.38,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,10.69194491
202103,2021,45000,55,53.82,-0.05,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,10.71441777
202105,2021,3500,40,38.7,0.49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,8.160518247
202107,2021,75000,52,36.84,0.34,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,11.22524339
202108,2021,50000,40,59.79,0.09,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,10.81977828
202112,2021,30000,55,64.43,1.54,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,6,10.30895266
202117,2021,25000,40,58.12,0.97,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.1266311
202119,2021,28000,65,71.91,0.46,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.23995979
203102,2031,2500,25,54.02,0.25,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4,7.824046011
203104,2031,2000,40,45.57,0.14,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,7.60090246
203107,2031,44000,40,52.34,-0.21,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4,10.69194491
203203,2032,3000,30,27.58,-1.59,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,8.006367568
203223,2032,17000,40,47.88,0.4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,9.740968623
203227,2032,52000,40,48.02,-1.06,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,10.858999
204105,2041,24000,40,55.42,-1.01,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,10.08580911
204111,2041,10000,20,51.68,-0.47,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4,9.210340372
204114,2041,20000,40,42.86,0.73,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,9.903487553
204201,2042,5000,15,64.7,-0.41,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,8.517193191
204207,2042,10000,30,41.19,-1.35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4,9.210340372
204210,2042,35000,40,60.63,1.01,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6,10.46310334
204211,2042,24000,36,38.19,-1.41,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,10.08580911
204212,2042,20000,40,37.33,0.58,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,9.903487553
204213,2042,30000,40,56.26,-0.63,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,10.30895266
204214,2042,20000,45,45.13,-0.96,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,9.903487553
204220,2042,2000,25,23.77,-0.86,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.60090246
204221,2042,32000,48,38.84,-0.6,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.37349118
204229,2042,20000,50,36.22,-0.83,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.903487553
205107,2051,14000,40,59.35,0.88,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,9.546812609
205108,2051,30000,40,45.35,0.54,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,10.30895266
205110,2051,5000,30,42.18,-1.51,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,8.517193191
205116,2051,40000,45,65.21,1.47,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4,10.59663473
205119,2051,7000,25,49.3,0.51,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,8.853665428
205120,2051,48000,50,60.45,0.99,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4,10.77895629
205121,2051,32000,40,63.55,0.97,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10.37349118
205122,2051,63000,50,75.76,1.45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,11.05089001
205206,2052,21000,25,51.51,0.85,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,9.952277717
205208,2052,29000,60,55.11,0.85,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10.27505111
205209,2052,38000,50,42.23,-0.12,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10.54534144
205210,2052,48000,50,57.71,0.65,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,10.77895629
205216,2052,33000,40,53.25,0.13,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6,10.40426284
206106,2061,6000,60,44.33,-0.17,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4,8.699514748
206108,2061,40000,50,59.36,-0.26,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,10.59663473
206111,2061,17000,52,42.71,-1.35,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,9.740968623
206113,2061,40000,65,46,-0.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,10.59663473
206115,2061,39000,45,48.72,-1.08,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,10.57131693
206125,2061,19000,40,56.06,-0.23,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9.852194258
206127,2061,300,40,52.17,0.56,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5.703782475
206203,2062,5000,50,59.35,1.35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,4,8.517193191
206207,2062,60000,45,61.66,0.93,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6,11.00209984
206209,2062,25000,40,60.55,0.33,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,8,10.1266311
206210,2062,68000,45,57.75,1.01,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4,11.12726298
206211,2062,18000,60,48.8,0.92,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,4,9.798127037
206214,2062,25000,40,41.59,-0.62,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,10.1266311
206217,2062,8000,3,61.54,1.04,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,6,8.987196821
206228,2062,6000,25,58.35,0.81,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,8.699514748
206230,2062,35000,55,54.1,0.61,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,4,10.46310334
206231,2062,50000,45,47.13,0.57,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,10.81977828
206233,2062,16000,35,61.8,0.96,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4,9.680344001
207115,2071,34000,50,46.63,0.59,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.4341158
207117,2071,3500,40,41.38,-0.38,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8.160518247
207118,2071,28000,40,36.94,0.6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,4,10.23995979
207119,2071,23000,20,44.19,-0.74,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10.04324949
207120,2071,45000,50,51.38,0.37,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,10.71441777
207204,2072,15000,40,49.34,-0.39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6,9.61580548
207213,2072,10000,40,57.34,1.37,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,9.210340372
207216,2072,10000,40,52.08,0.35,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,4,9.210340372
207218,2072,35000,30,67.68,1.06,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,4,10.46310334
207220,2072,25000,40,43.27,0.44,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.1266311
207222,2072,1500,20,51.73,-0.43,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,7.313220387
208101,2081,21000,40,42.13,-0.73,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9.952277717
208102,2081,38000,40,67.83,1.39,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,10.54534144
208107,2081,12000,33,59.42,-0.09,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,9.392661929
208114,2081,31000,55,61.56,-0.33,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.34174248
208116,2081,30000,25,43.76,-1.17,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,8,10.30895266
208117,2081,12000,20,56.55,0.93,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,4,9.392661929
208120,2081,10000,20,33.3,-0.83,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.210340372
208209,2082,50000,55,62.95,0.99,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4,10.81977828
208216,2082,35000,35,48.33,0.43,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,10.46310334
208218,2082,8000,50,66.26,1.72,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,6,8.987196821
208219,2082,15000,20,59.99,0.71,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,9.61580548
208222,2082,72000,40,70.17,0.8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6,11.1844214
209101,2091,9000,70,38.95,-0.55,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,9.104979856
209105,2091,13000,38,62.48,-0.26,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,4,9.472704636
209106,2091,3000,60,66.78,1.19,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,8,8.006367568
209109,2091,40000,50,53.19,0.56,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,10.59663473
209110,2091,60000,40,63.49,0.85,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,11.00209984
209111,2091,22000,40,47.58,0.25,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9.998797732
209114,2091,40000,55,65.27,-0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.59663473
209201,2092,24000,40,42.88,-0.75,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.08580911
209206,2092,35000,40,57.26,-0.47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.46310334
209207,2092,20000,40,67.18,0.05,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,9.903487553
209211,2092,22000,40,52.53,0.89,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,9.998797732
209212,2092,34000,50,61.08,-0.29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.4341158
209216,2092,30000,38,52.48,-0.33,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,10.30895266
209218,2092,12000,40,57.64,-0.43,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9.392661929
209222,2092,18000,45,50.08,-0.09,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9.798127037
209223,2092,50000,45,54.66,-0.22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.81977828
209224,2092,33000,40,47.05,-0.56,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,10.40426284
210101,2101,43000,40,51.12,0.39,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,10.66895539
210102,2101,26000,40,53.74,0.54,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,10.16585182
210105,2101,27000,35,42.27,-0.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,10.20359214
210106,2101,34000,45,56.39,-0.04,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.4341158
210109,2101,19500,40,44.84,-0.91,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,9.878169745
210111,2101,9000,15,59.84,1.45,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,4,9.104979856
210112,2101,29000,40,61.83,0.65,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6,10.27505111
210113,2101,13000,15,65.22,1.12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,4,9.472704636
210116,2101,20000,45,63.35,0.71,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9.903487553
210117,2101,33000,25,64.98,0.12,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,10.40426284
210120,2101,13000,36,71.47,1.72,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,4,9.472704636
210206,2102,29000,55,51.57,-0.41,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.27505111
210207,2102,28000,40,61.78,0.7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10.23995979
210210,2102,18000,40,59.17,-0.39,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9.798127037
